rating_id,customer_id,product_id,transaction_id,rating,review_text,rating_date
RATING_00001146,CUST_000814,PROD_000263,TXN_00005278,4.2,"Sản phẩm bình thường, có thể cân nhắc",2025-10-20 22:42:03
RATING_00001147,CUST_001981,PROD_001714,TXN_00014059,4.8,Rất hài lòng với sản phẩm này,2025-10-18 22:42:08
RATING_00001148,CUST_000207,PROD_000146,TXN_00003112,4.7,Chất lượng vượt mong đợi,2025-10-14 22:42:01
RATING_00001149,CUST_002206,PROD_000909,TXN_00000736,3.6,"Sản phẩm bình thường, có thể cân nhắc",2025-09-13 22:42:00
RATING_00001150,CUST_001711,PROD_000249,TXN_00014708,4.3,"Chất lượng ổn, đúng như mô tả",2025-09-30 22:42:08
RATING_00001151,CUST_004416,PROD_000782,TXN_00043864,3.7,"Sản phẩm bình thường, có thể cân nhắc",2025-09-17 22:42:22
RATING_00001152,CUST_000236,PROD_000472,TXN_00040920,5.0,Chất lượng vượt mong đợi,2025-10-09 22:42:21
RATING_00001153,CUST_004218,PROD_001660,TXN_00048225,3.3,Giá không xứng đáng với chất lượng,2025-10-19 22:42:24
RATING_00001154,CUST_003596,PROD_000303,TXN_00006164,4.9,"Sản phẩm tuyệt vời, chất lượng cao",2025-08-26 22:42:03
RATING_00001155,CUST_003757,PROD_001567,TXN_00011596,5.0,"Sản phẩm tuyệt vời, chất lượng cao",2025-10-13 22:42:06
RATING_00001156,CUST_001647,PROD_001316,TXN_00048467,3.4,Không hài lòng với chất lượng,2025-09-28 22:42:25
RATING_00001157,CUST_001831,PROD_000396,TXN_00006341,3.4,Giá không xứng đáng với chất lượng,2025-10-01 22:42:03
RATING_00001158,CUST_003378,PROD_001039,TXN_00022029,4.0,"Sản phẩm bình thường, có thể cân nhắc",2025-10-10 22:42:12
RATING_00001159,CUST_002509,PROD_001549,TXN_00007408,4.1,"Tạm được, có vài điểm cần cải thiện",2025-10-19 22:42:04
RATING_00001160,CUST_001716,PROD_001346,TXN_00037234,4.4,"Tạm được, có vài điểm cần cải thiện",2025-10-02 22:42:19
RATING_00001161,CUST_001460,PROD_001698,TXN_00021470,4.7,Rất hài lòng với sản phẩm này,2025-08-09 22:42:12
RATING_00001162,CUST_002414,PROD_001517,TXN_00003604,2.8,Giá không xứng đáng với chất lượng,2025-09-16 22:42:01
RATING_00001163,CUST_000117,PROD_001033,TXN_00001155,3.5,Không hài lòng với chất lượng,2025-10-08 22:42:00
RATING_00001164,CUST_002958,PROD_001895,TXN_00031713,4.2,"Sản phẩm khá tốt, giá hợp lý",2025-10-19 22:42:17
RATING_00001165,CUST_002833,PROD_001632,TXN_00040540,3.8,"Sản phẩm bình thường, có thể cân nhắc",2025-10-12 22:42:21
RATING_00001166,CUST_002027,PROD_000653,TXN_00030628,4.4,"Sản phẩm khá tốt, giá hợp lý",2025-09-13 22:42:16
RATING_00001167,CUST_002583,PROD_001479,TXN_00021800,4.2,"Tạm được, có vài điểm cần cải thiện",2025-09-25 22:42:12
RATING_00001168,CUST_002599,PROD_000266,TXN_00038070,4.7,Rất hài lòng với sản phẩm này,2025-10-04 22:42:20
RATING_00001169,CUST_001972,PROD_001829,TXN_00001387,4.8,"Sản phẩm tuyệt vời, chất lượng cao",2025-10-19 22:42:00
RATING_00001170,CUST_000072,PROD_001764,TXN_00016700,5.0,"Đáng tiền, sẽ mua lại lần sau",2025-10-14 22:42:09
RATING_00001171,CUST_003894,PROD_000026,TXN_00019578,4.4,"Chất lượng ổn, đúng như mô tả",2025-10-15 22:42:11
RATING_00001172,CUST_002866,PROD_001331,TXN_00012951,5.0,"Đáng tiền, sẽ mua lại lần sau",2025-07-29 22:42:07
RATING_00001173,CUST_004372,PROD_001582,TXN_00028022,5.0,"Đáng tiền, sẽ mua lại lần sau",2025-10-09 22:42:15
RATING_00001174,CUST_000346,PROD_001578,TXN_00007414,3.9,"Sản phẩm bình thường, có thể cân nhắc",2025-08-02 22:42:04
RATING_00001175,CUST_004040,PROD_001677,TXN_00019576,3.8,"Tạm được, có vài điểm cần cải thiện",2025-04-22 22:42:11
RATING_00001176,CUST_004448,PROD_000756,TXN_00017851,5.0,Rất hài lòng với sản phẩm này,2025-10-11 22:42:10
RATING_00001177,CUST_002199,PROD_001331,TXN_00039652,3.2,Chất lượng không như mong đợi,2025-10-11 22:42:20
RATING_00001178,CUST_002993,PROD_001448,TXN_00035454,3.2,"Sản phẩm có vấn đề, cần cải thiện",2025-10-03 22:42:18
RATING_00001179,CUST_004408,PROD_000736,TXN_00035112,4.1,"Sản phẩm bình thường, có thể cân nhắc",2025-09-14 22:42:18
RATING_00001180,CUST_000907,PROD_000753,TXN_00043853,4.0,"Tạm được, có vài điểm cần cải thiện",2025-08-22 22:42:22
RATING_00001181,CUST_000689,PROD_001332,TXN_00006618,5.0,"Sản phẩm tuyệt vời, chất lượng cao",2025-10-05 22:42:03
RATING_00001182,CUST_001959,PROD_001161,TXN_00044313,3.9,"Sản phẩm khá tốt, giá hợp lý",2025-05-27 22:42:23
RATING_00001183,CUST_002529,PROD_000930,TXN_00035889,4.5,Rất hài lòng với sản phẩm này,2025-10-18 22:42:19
RATING_00001184,CUST_001575,PROD_000567,TXN_00018350,3.9,"Sản phẩm bình thường, có thể cân nhắc",2025-07-14 22:42:10
RATING_00001185,CUST_004845,PROD_000449,TXN_00029432,3.5,"Sản phẩm khá tốt, giá hợp lý",2025-10-07 22:42:16
RATING_00001186,CUST_003875,PROD_000235,TXN_00000285,5.0,Chất lượng vượt mong đợi,2025-09-20 22:41:59
RATING_00001187,CUST_003173,PROD_000084,TXN_00030226,4.6,"Sản phẩm tuyệt vời, chất lượng cao",2025-09-29 22:42:16
RATING_00001188,CUST_001391,PROD_001259,TXN_00010925,3.3,Không hài lòng với chất lượng,2025-09-10 22:42:06
RATING_00001189,CUST_001351,PROD_001165,TXN_00021525,4.0,"Chất lượng ổn, đúng như mô tả",2025-10-17 22:42:12
RATING_00001190,CUST_002650,PROD_000583,TXN_00005483,3.7,"Sản phẩm khá tốt, giá hợp lý",2025-10-13 22:42:03
RATING_00001191,CUST_002983,PROD_001662,TXN_00046135,4.2,"Tạm được, có vài điểm cần cải thiện",2025-10-11 22:42:23
RATING_00001192,CUST_001057,PROD_001500,TXN_00026311,3.7,"Sản phẩm khá tốt, giá hợp lý",2025-10-19 22:42:14
RATING_00001193,CUST_004864,PROD_000363,TXN_00006223,4.4,"Tạm được, có vài điểm cần cải thiện",2025-10-14 22:42:03
RATING_00001194,CUST_002439,PROD_000102,TXN_00047677,5.0,Rất hài lòng với sản phẩm này,2025-08-31 22:42:24
RATING_00001195,CUST_004706,PROD_001287,TXN_00002873,3.7,"Sản phẩm khá tốt, giá hợp lý",2025-10-14 22:42:01
RATING_00001196,CUST_001773,PROD_001628,TXN_00030033,3.7,"Sản phẩm khá tốt, giá hợp lý",2025-10-17 22:42:16
RATING_00001197,CUST_003245,PROD_000650,TXN_00023076,2.7,"Sản phẩm có vấn đề, cần cải thiện",2025-09-18 22:42:12
RATING_00001198,CUST_002948,PROD_001195,TXN_00040663,4.4,"Sản phẩm bình thường, có thể cân nhắc",2025-10-16 22:42:21
RATING_00001199,CUST_002738,PROD_000573,TXN_00004860,3.2,Giá không xứng đáng với chất lượng,2025-10-09 22:42:02
RATING_00001200,CUST_002132,PROD_001384,TXN_00033623,5.0,Chất lượng vượt mong đợi,2025-09-06 22:42:18
RATING_00001201,CUST_003174,PROD_000839,TXN_00049758,4.1,"Sản phẩm khá tốt, giá hợp lý",2025-10-02 22:42:25
RATING_00001202,CUST_000632,PROD_000020,TXN_00015440,4.0,"Sản phẩm bình thường, có thể cân nhắc",2025-10-12 22:42:08
RATING_00001203,CUST_000395,PROD_000999,TXN_00043260,4.5,"Đáng tiền, sẽ mua lại lần sau",2025-09-01 22:42:22
RATING_00001204,CUST_004470,PROD_001789,TXN_00049092,4.8,"Đáng tiền, sẽ mua lại lần sau",2025-10-19 22:42:25
RATING_00001205,CUST_002109,PROD_001711,TXN_00033487,3.4,Chất lượng không như mong đợi,2025-10-01 22:42:18
RATING_00001206,CUST_004365,PROD_000228,TXN_00020041,3.9,"Tạm được, có vài điểm cần cải thiện",2025-10-04 22:42:11
RATING_00001207,CUST_002515,PROD_000610,TXN_00042548,3.6,"Sản phẩm bình thường, có thể cân nhắc",2025-08-15 22:42:22
RATING_00001208,CUST_001127,PROD_000248,TXN_00021464,4.4,"Sản phẩm bình thường, có thể cân nhắc",2025-10-18 22:42:12
RATING_00001209,CUST_002757,PROD_000492,TXN_00006342,3.7,"Sản phẩm bình thường, có thể cân nhắc",2025-10-13 22:42:03
RATING_00001210,CUST_002851,PROD_001351,TXN_00038482,3.6,"Sản phẩm bình thường, có thể cân nhắc",2025-09-26 22:42:20
RATING_00001211,CUST_004731,PROD_001472,TXN_00013662,4.2,"Tạm được, có vài điểm cần cải thiện",2025-08-02 22:42:07
RATING_00001212,CUST_001391,PROD_001016,TXN_00011987,4.4,"Sản phẩm khá tốt, giá hợp lý",2025-08-29 22:42:07
RATING_00001213,CUST_004506,PROD_000687,TXN_00005175,5.0,Rất hài lòng với sản phẩm này,2025-09-18 22:42:03
RATING_00001214,CUST_001392,PROD_000453,TXN_00049067,5.0,Chất lượng vượt mong đợi,2025-10-10 22:42:25
RATING_00001215,CUST_001225,PROD_001393,TXN_00031250,4.1,"Sản phẩm khá tốt, giá hợp lý",2025-09-13 22:42:16
RATING_00001216,CUST_001671,PROD_000462,TXN_00027835,4.4,"Sản phẩm khá tốt, giá hợp lý",2025-09-10 22:42:15
RATING_00001217,CUST_003779,PROD_001871,TXN_00015276,3.8,"Tạm được, có vài điểm cần cải thiện",2025-08-20 22:42:08
RATING_00001218,CUST_003473,PROD_000379,TXN_00003092,3.3,Chất lượng không như mong đợi,2025-08-11 22:42:01
RATING_00001219,CUST_001154,PROD_001384,TXN_00036607,4.1,"Tạm được, có vài điểm cần cải thiện",2025-10-10 22:42:19
RATING_00001220,CUST_002393,PROD_001276,TXN_00006773,2.8,Không hài lòng với chất lượng,2025-10-04 22:42:03
RATING_00001221,CUST_004273,PROD_000506,TXN_00032293,4.3,"Sản phẩm khá tốt, giá hợp lý",2025-09-22 22:42:17
RATING_00001222,CUST_004117,PROD_001424,TXN_00010216,4.7,Chất lượng vượt mong đợi,2025-08-15 22:42:06
RATING_00001223,CUST_002430,PROD_000100,TXN_00030998,3.4,"Sản phẩm có vấn đề, cần cải thiện",2025-10-19 22:42:16
RATING_00001224,CUST_003357,PROD_000153,TXN_00022459,4.0,"Sản phẩm khá tốt, giá hợp lý",2025-08-22 22:42:12
RATING_00001225,CUST_003549,PROD_000767,TXN_00012548,3.6,"Tạm được, có vài điểm cần cải thiện",2025-09-18 22:42:07
RATING_00001226,CUST_004869,PROD_001496,TXN_00009516,3.7,"Sản phẩm khá tốt, giá hợp lý",2025-08-11 22:42:05
RATING_00001227,CUST_002956,PROD_001103,TXN_00020261,5.0,"Sản phẩm tuyệt vời, chất lượng cao",2025-09-23 22:42:11
RATING_00001228,CUST_003932,PROD_001765,TXN_00018530,4.7,Chất lượng vượt mong đợi,2025-09-04 22:42:10
RATING_00001229,CUST_000180,PROD_000599,TXN_00025159,3.9,"Sản phẩm bình thường, có thể cân nhắc",2025-09-28 22:42:13
RATING_00001230,CUST_000300,PROD_001595,TXN_00025348,3.4,Giá không xứng đáng với chất lượng,2025-09-30 22:42:13
RATING_00001231,CUST_003942,PROD_001488,TXN_00030421,5.0,Rất hài lòng với sản phẩm này,2025-10-02 22:42:16
RATING_00001232,CUST_003816,PROD_000544,TXN_00023829,4.4,"Sản phẩm bình thường, có thể cân nhắc",2025-09-25 22:42:13
RATING_00001233,CUST_001269,PROD_000443,TXN_00048298,3.5,"Chất lượng ổn, đúng như mô tả",2025-09-21 22:42:25
RATING_00001234,CUST_002691,PROD_000797,TXN_00036113,4.4,"Sản phẩm bình thường, có thể cân nhắc",2025-07-22 22:42:19
RATING_00001235,CUST_004040,PROD_000342,TXN_00036262,4.3,"Sản phẩm khá tốt, giá hợp lý",2025-10-11 22:42:19
RATING_00001236,CUST_002453,PROD_001767,TXN_00006597,5.0,"Sản phẩm tuyệt vời, chất lượng cao",2025-08-14 22:42:03
RATING_00001237,CUST_004093,PROD_001068,TXN_00045652,4.4,"Sản phẩm bình thường, có thể cân nhắc",2025-09-20 22:42:23
RATING_00001238,CUST_002641,PROD_000007,TXN_00008976,4.1,"Sản phẩm bình thường, có thể cân nhắc",2025-10-10 22:42:05
RATING_00001239,CUST_000653,PROD_001455,TXN_00042599,4.8,Rất hài lòng với sản phẩm này,2025-08-23 22:42:22
RATING_00001240,CUST_000403,PROD_001618,TXN_00015557,4.5,"Đáng tiền, sẽ mua lại lần sau",2025-10-11 22:42:08
RATING_00001241,CUST_002652,PROD_000511,TXN_00036820,5.0,Chất lượng vượt mong đợi,2025-07-21 22:42:19
RATING_00001242,CUST_002318,PROD_001820,TXN_00022341,5.0,Rất hài lòng với sản phẩm này,2025-10-15 22:42:12
RATING_00001243,CUST_004059,PROD_001113,TXN_00000107,4.7,"Đáng tiền, sẽ mua lại lần sau",2025-10-18 22:41:59
RATING_00001244,CUST_004789,PROD_000033,TXN_00000142,4.0,"Sản phẩm khá tốt, giá hợp lý",2025-09-09 22:41:59
RATING_00001245,CUST_004980,PROD_001114,TXN_00027169,3.7,"Tạm được, có vài điểm cần cải thiện",2025-09-19 22:42:14
RATING_00001246,CUST_003263,PROD_000397,TXN_00022449,4.1,"Tạm được, có vài điểm cần cải thiện",2025-10-15 22:42:12
RATING_00001247,CUST_004275,PROD_001456,TXN_00038832,4.5,"Sản phẩm bình thường, có thể cân nhắc",2025-09-29 22:42:20
RATING_00001248,CUST_000461,PROD_000234,TXN_00011090,2.8,Chất lượng không như mong đợi,2025-10-15 22:42:06
RATING_00001249,CUST_002517,PROD_000858,TXN_00047096,3.3,Không hài lòng với chất lượng,2025-07-20 22:42:24
RATING_00001250,CUST_004676,PROD_000222,TXN_00028689,3.1,Chất lượng không như mong đợi,2025-09-30 22:42:15
RATING_00001251,CUST_003327,PROD_000572,TXN_00009475,4.6,Chất lượng vượt mong đợi,2025-09-19 22:42:05
RATING_00001252,CUST_004490,PROD_001382,TXN_00028425,4.0,"Sản phẩm khá tốt, giá hợp lý",2025-02-28 22:42:15
RATING_00001253,CUST_001671,PROD_001400,TXN_00039610,4.5,"Tạm được, có vài điểm cần cải thiện",2025-10-05 22:42:20
RATING_00001254,CUST_004420,PROD_000897,TXN_00016503,5.0,Rất hài lòng với sản phẩm này,2025-10-01 22:42:09
RATING_00001255,CUST_002366,PROD_001666,TXN_00041855,5.0,"Sản phẩm tuyệt vời, chất lượng cao",2025-09-18 22:42:21
RATING_00001256,CUST_000625,PROD_000154,TXN_00032306,4.4,"Sản phẩm khá tốt, giá hợp lý",2025-09-28 22:42:17
RATING_00001257,CUST_000171,PROD_001807,TXN_00025613,5.0,"Đáng tiền, sẽ mua lại lần sau",2025-08-10 22:42:14
RATING_00001258,CUST_003559,PROD_000330,TXN_00025984,3.9,"Sản phẩm bình thường, có thể cân nhắc",2025-10-02 22:42:14
RATING_00001259,CUST_002402,PROD_001104,TXN_00015601,3.6,"Tạm được, có vài điểm cần cải thiện",2025-09-20 22:42:08
RATING_00001260,CUST_001018,PROD_000968,TXN_00041580,4.4,"Sản phẩm bình thường, có thể cân nhắc",2025-10-06 22:42:21
RATING_00001261,CUST_004945,PROD_001621,TXN_00017450,5.0,"Đáng tiền, sẽ mua lại lần sau",2025-09-11 22:42:10
RATING_00001262,CUST_001701,PROD_001074,TXN_00025110,3.2,Không hài lòng với chất lượng,2025-10-16 22:42:13
RATING_00001263,CUST_000752,PROD_001392,TXN_00011519,3.9,"Sản phẩm khá tốt, giá hợp lý",2025-08-14 22:42:06
RATING_00001264,CUST_001307,PROD_000761,TXN_00037851,3.6,"Tạm được, có vài điểm cần cải thiện",2025-10-16 22:42:20
RATING_00001265,CUST_001154,PROD_000094,TXN_00032535,3.4,Không hài lòng với chất lượng,2025-09-18 22:42:17
RATING_00001266,CUST_003551,PROD_001565,TXN_00039874,4.8,"Sản phẩm tuyệt vời, chất lượng cao",2025-08-26 22:42:21
RATING_00001267,CUST_003860,PROD_001528,TXN_00011068,3.9,"Tạm được, có vài điểm cần cải thiện",2025-10-17 22:42:06
RATING_00001268,CUST_000165,PROD_001113,TXN_00045276,4.2,"Sản phẩm bình thường, có thể cân nhắc",2025-10-18 22:42:23
RATING_00001269,CUST_002174,PROD_001721,TXN_00022845,4.9,Rất hài lòng với sản phẩm này,2025-09-26 22:42:12
RATING_00001270,CUST_001790,PROD_001661,TXN_00040758,3.6,"Sản phẩm bình thường, có thể cân nhắc",2025-10-13 22:42:21
RATING_00001271,CUST_003598,PROD_000358,TXN_00009279,3.3,Chất lượng không như mong đợi,2025-10-09 22:42:05
RATING_00001272,CUST_004557,PROD_000146,TXN_00014645,4.5,"Tạm được, có vài điểm cần cải thiện",2025-06-24 22:42:08
RATING_00001273,CUST_002023,PROD_001652,TXN_00031440,4.7,Rất hài lòng với sản phẩm này,2025-10-14 22:42:17
RATING_00001274,CUST_000549,PROD_001344,TXN_00034284,4.7,"Sản phẩm tuyệt vời, chất lượng cao",2025-09-22 22:42:18
RATING_00001275,CUST_003102,PROD_001346,TXN_00017256,2.7,"Sản phẩm có vấn đề, cần cải thiện",2025-08-14 22:42:09
RATING_00001276,CUST_001475,PROD_001133,TXN_00003551,3.9,"Tạm được, có vài điểm cần cải thiện",2025-10-19 22:42:01
RATING_00001277,CUST_000775,PROD_001312,TXN_00031782,1.8,"Sản phẩm có vấn đề, cần cải thiện",2025-09-13 22:42:17
RATING_00001278,CUST_002307,PROD_000267,TXN_00027792,3.6,"Sản phẩm bình thường, có thể cân nhắc",2025-09-30 22:42:15
RATING_00001279,CUST_001906,PROD_000571,TXN_00007710,4.4,"Chất lượng ổn, đúng như mô tả",2025-09-20 22:42:04
RATING_00001280,CUST_001000,PROD_001314,TXN_00021903,4.3,"Sản phẩm bình thường, có thể cân nhắc",2025-09-23 22:42:12
RATING_00001281,CUST_004077,PROD_000684,TXN_00044869,4.1,"Sản phẩm bình thường, có thể cân nhắc",2025-09-21 22:42:23
RATING_00001282,CUST_001809,PROD_001693,TXN_00001414,3.3,Giá không xứng đáng với chất lượng,2025-10-10 22:42:00
RATING_00001283,CUST_000148,PROD_001150,TXN_00043079,4.0,"Chất lượng ổn, đúng như mô tả",2025-10-04 22:42:22
RATING_00001284,CUST_000047,PROD_000175,TXN_00045144,3.9,"Chất lượng ổn, đúng như mô tả",2025-10-12 22:42:23
RATING_00001285,CUST_001179,PROD_001867,TXN_00024953,3.2,Chất lượng không như mong đợi,2025-09-02 22:42:13
RATING_00001286,CUST_002038,PROD_000569,TXN_00009581,4.3,"Tạm được, có vài điểm cần cải thiện",2025-07-06 22:42:05
RATING_00001287,CUST_004735,PROD_001387,TXN_00046647,4.0,"Tạm được, có vài điểm cần cải thiện",2025-10-09 22:42:24
RATING_00001288,CUST_000946,PROD_001444,TXN_00042399,4.8,Chất lượng vượt mong đợi,2025-10-11 22:42:22
RATING_00001289,CUST_003170,PROD_000979,TXN_00045104,4.3,"Tạm được, có vài điểm cần cải thiện",2025-10-13 22:42:23
RATING_00001290,CUST_003267,PROD_001878,TXN_00031391,2.9,Chất lượng không như mong đợi,2025-09-08 22:42:16
RATING_00001291,CUST_000485,PROD_001837,TXN_00048025,4.5,"Sản phẩm khá tốt, giá hợp lý",2025-08-27 22:42:24
RATING_00001292,CUST_003429,PROD_001162,TXN_00021600,3.5,"Sản phẩm có vấn đề, cần cải thiện",2025-09-20 22:42:12
RATING_00001293,CUST_004716,PROD_001217,TXN_00027097,3.8,"Chất lượng ổn, đúng như mô tả",2025-10-05 22:42:14
RATING_00001294,CUST_004799,PROD_000526,TXN_00019592,4.9,"Sản phẩm tuyệt vời, chất lượng cao",2025-09-30 22:42:11
RATING_00001295,CUST_000576,PROD_001381,TXN_00016347,4.1,"Chất lượng ổn, đúng như mô tả",2025-09-05 22:42:09
RATING_00001296,CUST_002498,PROD_001137,TXN_00030370,4.5,"Tạm được, có vài điểm cần cải thiện",2025-09-12 22:42:16
RATING_00001297,CUST_004766,PROD_001142,TXN_00022091,4.7,"Đáng tiền, sẽ mua lại lần sau",2025-10-13 22:42:12
RATING_00001298,CUST_004874,PROD_001225,TXN_00036527,3.2,Không hài lòng với chất lượng,2025-08-02 22:42:19
RATING_00001299,CUST_003131,PROD_001203,TXN_00044923,2.9,"Sản phẩm có vấn đề, cần cải thiện",2025-08-16 22:42:23
RATING_00001300,CUST_003123,PROD_001717,TXN_00018299,3.7,"Chất lượng ổn, đúng như mô tả",2025-09-21 22:42:10
RATING_00001301,CUST_004137,PROD_000209,TXN_00008764,4.5,"Sản phẩm bình thường, có thể cân nhắc",2025-08-09 22:42:05
RATING_00001302,CUST_003494,PROD_000846,TXN_00005691,4.3,"Chất lượng ổn, đúng như mô tả",2025-10-13 22:42:03
RATING_00001303,CUST_003268,PROD_000099,TXN_00009197,3.2,Giá không xứng đáng với chất lượng,2025-10-12 22:42:05
RATING_00001304,CUST_004550,PROD_000854,TXN_00006007,3.2,Giá không xứng đáng với chất lượng,2025-08-08 22:42:03
RATING_00001305,CUST_000159,PROD_000491,TXN_00041117,4.0,"Sản phẩm khá tốt, giá hợp lý",2025-10-10 22:42:21
RATING_00001306,CUST_004879,PROD_000290,TXN_00047213,3.6,"Tạm được, có vài điểm cần cải thiện",2025-10-10 22:42:24
RATING_00001307,CUST_000124,PROD_001061,TXN_00043148,2.8,Không hài lòng với chất lượng,2025-10-07 22:42:22
RATING_00001308,CUST_001888,PROD_001664,TXN_00021491,5.0,Chất lượng vượt mong đợi,2025-09-24 22:42:12
RATING_00001309,CUST_001188,PROD_000248,TXN_00036034,4.0,"Sản phẩm khá tốt, giá hợp lý",2025-10-04 22:42:19
RATING_00001310,CUST_003782,PROD_001469,TXN_00019775,4.3,"Sản phẩm khá tốt, giá hợp lý",2025-10-16 22:42:11
RATING_00001311,CUST_002903,PROD_001473,TXN_00005337,4.2,"Chất lượng ổn, đúng như mô tả",2025-10-11 22:42:03
RATING_00001312,CUST_003008,PROD_000873,TXN_00007573,3.6,"Chất lượng ổn, đúng như mô tả",2025-08-19 22:42:04
RATING_00001313,CUST_002047,PROD_001382,TXN_00007569,3.7,"Sản phẩm khá tốt, giá hợp lý",2025-10-15 22:42:04
RATING_00001314,CUST_002500,PROD_000261,TXN_00033905,4.3,"Tạm được, có vài điểm cần cải thiện",2025-08-02 22:42:18
RATING_00001315,CUST_002700,PROD_000093,TXN_00023894,4.6,"Sản phẩm tuyệt vời, chất lượng cao",2025-10-07 22:42:13
RATING_00001316,CUST_000867,PROD_001296,TXN_00008451,3.3,Giá không xứng đáng với chất lượng,2025-08-23 22:42:04
RATING_00001317,CUST_000443,PROD_000810,TXN_00003718,2.6,Không hài lòng với chất lượng,2025-10-13 22:42:02
RATING_00001318,CUST_000518,PROD_000649,TXN_00047663,5.0,"Sản phẩm tuyệt vời, chất lượng cao",2025-10-14 22:42:24
RATING_00001319,CUST_004877,PROD_000601,TXN_00030044,4.5,"Sản phẩm bình thường, có thể cân nhắc",2025-10-05 22:42:16
RATING_00001320,CUST_002000,PROD_000911,TXN_00015375,5.0,Chất lượng vượt mong đợi,2025-10-14 22:42:08
RATING_00001321,CUST_004435,PROD_001550,TXN_00016263,3.9,"Sản phẩm bình thường, có thể cân nhắc",2025-10-17 22:42:09
RATING_00001322,CUST_004664,PROD_000132,TXN_00037369,5.0,Chất lượng vượt mong đợi,2025-06-27 22:42:19
RATING_00001323,CUST_000648,PROD_000746,TXN_00034325,4.7,"Đáng tiền, sẽ mua lại lần sau",2025-06-24 22:42:18
RATING_00001324,CUST_002156,PROD_000945,TXN_00026049,4.6,"Sản phẩm tuyệt vời, chất lượng cao",2025-10-08 22:42:14
RATING_00001325,CUST_000439,PROD_000964,TXN_00042469,3.3,"Sản phẩm có vấn đề, cần cải thiện",2025-09-27 22:42:22
RATING_00001326,CUST_003899,PROD_000953,TXN_00042311,5.0,Chất lượng vượt mong đợi,2025-09-25 22:42:22
RATING_00001327,CUST_001292,PROD_001406,TXN_00046648,5.0,"Đáng tiền, sẽ mua lại lần sau",2025-09-06 22:42:24
RATING_00001328,CUST_003005,PROD_000100,TXN_00045483,4.3,"Chất lượng ổn, đúng như mô tả",2025-10-10 22:42:23
RATING_00001329,CUST_002225,PROD_000370,TXN_00040674,3.3,Chất lượng không như mong đợi,2025-10-08 22:42:21
RATING_00001330,CUST_002140,PROD_001682,TXN_00027302,3.9,"Tạm được, có vài điểm cần cải thiện",2025-10-03 22:42:14
RATING_00001331,CUST_002922,PROD_000452,TXN_00001388,4.9,"Đáng tiền, sẽ mua lại lần sau",2025-09-24 22:42:00
RATING_00001332,CUST_000662,PROD_001867,TXN_00018560,3.0,Không hài lòng với chất lượng,2025-10-03 22:42:10
RATING_00001333,CUST_000498,PROD_001639,TXN_00025990,5.0,Chất lượng vượt mong đợi,2025-10-03 22:42:14
RATING_00001334,CUST_004816,PROD_000645,TXN_00024765,5.0,"Đáng tiền, sẽ mua lại lần sau",2025-10-02 22:42:13
RATING_00001335,CUST_002435,PROD_000809,TXN_00046262,5.0,Chất lượng vượt mong đợi,2025-10-02 22:42:24
RATING_00001336,CUST_002878,PROD_001358,TXN_00044928,4.0,"Tạm được, có vài điểm cần cải thiện",2025-10-13 22:42:23
RATING_00001337,CUST_000901,PROD_000656,TXN_00033775,4.1,"Chất lượng ổn, đúng như mô tả",2025-10-14 22:42:18
RATING_00001338,CUST_004401,PROD_001455,TXN_00041491,3.9,"Sản phẩm khá tốt, giá hợp lý",2025-10-08 22:42:21
RATING_00001339,CUST_003991,PROD_000906,TXN_00042810,4.1,"Tạm được, có vài điểm cần cải thiện",2025-10-06 22:42:22
RATING_00001340,CUST_004423,PROD_000969,TXN_00019949,3.9,"Sản phẩm khá tốt, giá hợp lý",2025-10-07 22:42:11
RATING_00001341,CUST_002525,PROD_001046,TXN_00014617,4.3,"Sản phẩm khá tốt, giá hợp lý",2025-10-05 22:42:08
RATING_00001342,CUST_003455,PROD_001738,TXN_00012304,2.7,"Sản phẩm có vấn đề, cần cải thiện",2025-09-03 22:42:07
RATING_00001343,CUST_004962,PROD_000304,TXN_00037722,4.5,Chất lượng vượt mong đợi,2025-10-03 22:42:20
RATING_00001344,CUST_002863,PROD_001050,TXN_00035055,4.1,"Sản phẩm khá tốt, giá hợp lý",2025-09-02 22:42:18
RATING_00001345,CUST_000944,PROD_000443,TXN_00034753,4.9,"Đáng tiền, sẽ mua lại lần sau",2025-09-24 22:42:18
RATING_00001346,CUST_002240,PROD_001654,TXN_00045805,5.0,"Sản phẩm tuyệt vời, chất lượng cao",2025-10-03 22:42:23
RATING_00001347,CUST_002523,PROD_001052,TXN_00048412,4.2,"Chất lượng ổn, đúng như mô tả",2025-09-26 22:42:25
RATING_00001348,CUST_000402,PROD_000948,TXN_00022842,3.2,Không hài lòng với chất lượng,2025-10-15 22:42:12
RATING_00001349,CUST_002608,PROD_000100,TXN_00023517,2.6,Giá không xứng đáng với chất lượng,2025-10-03 22:42:13
RATING_00001350,CUST_002260,PROD_000477,TXN_00035845,2.8,"Sản phẩm có vấn đề, cần cải thiện",2025-08-02 22:42:19
RATING_00001351,CUST_003274,PROD_000524,TXN_00024873,3.8,"Sản phẩm bình thường, có thể cân nhắc",2025-10-12 22:42:13
RATING_00001352,CUST_000111,PROD_001152,TXN_00022047,4.3,"Sản phẩm khá tốt, giá hợp lý",2025-09-12 22:42:12
RATING_00001353,CUST_001627,PROD_001690,TXN_00017138,3.7,"Sản phẩm bình thường, có thể cân nhắc",2025-09-03 22:42:09
